name,companyType,employeeCountRange,foundedYear,industries,numFollowers,specialties,squareLogoUrl,websiteUrl,group
Shannon Commercial Properties,Public Company,51-200,2014,Commercial Real Estate,more than 1000,"Commercial Property,Leasing,Property Development,Commercial Real Estate",https://media.licdn.com/dms/image/C560BAQEEPxTFILqLBw/company-logo_200_200/0?e=2132524800&v=beta&t=kxFVOpCV7W56u1a4OhTi8yi5C5gkmZCNxNAmvViDxyU,www.shannonproperties.ie,financial
Frontline Ventures,Public Company,2-10,2012,Venture Capital,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQHET6AZI1y_vA/company-logo_200_200/0?e=2132524800&v=beta&t=eab1KjEGlEYiL9wVqWwu7ILlXOktJIsxNHdP-hdfHxU,http://www.frontline.vc/,financial
Baker Tilly Hughes Blake,Partnership,51-200,1922,Accounting,more than 1000,"Entrepreneurial owner managed businesses,Fundraising,Family businesses,Restructuring,Accounting,IT Advisory,Audit & Payroll,Forensic Accounting,Tax,Corporate Finance,EIIS,Transaction and Advisory ",https://media.licdn.com/dms/image/C560BAQHhNU15rfHo_g/company-logo_200_200/0?e=2132524800&v=beta&t=4ANNQXJRdIF1lDfFCshboPQi3DrE_ynFwOcbA_BAsP0,www.bakertillyhb.ie,financial
Crowleys DFK,Privately Held,51-200,1975,Accounting,more than 1000,"Audit & Assurance,Advisory Services,Tax,International Tax,Business Recovery & Insolvency,Corporate Finance,Corporate Governance,Accounting Solutions,Bookkeeping & Payroll Services,Inward Investment,SMES,Public Sector,Credit Unions,Retail & Distribution",https://media.licdn.com/dms/image/C560BAQGuDAfLWOIcvA/company-logo_200_200/0?e=2132524800&v=beta&t=enBapNXYY664j9Op6KUPn4DrSHeLPvhkXjjlse2Iw3M,www.crowleysdfk.ie,financial
Knight Frank Ireland,Privately Held,51-200,2004,Real Estate,more than 1000,"Commercial Property,Residential Property,Investments,Professional Services,Asset Management",https://media.licdn.com/dms/image/C510BAQGX40Tn0L8Z8A/company-logo_200_200/0?e=2132524800&v=beta&t=odUdyjuxhjMF4jKgftWn7Mx_8-0Fu5jbP4pX2GYbVxs,http://knightfrank.ie/,financial
Bolands Quay,Privately Held,2-10,Undisclosed,Real Estate,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQGBVzy2WfBafw/company-logo_200_200/0?e=2132524800&v=beta&t=9_JVmrEioawFs_hk9c94hjmKMjFnuY_7vxyfso2aj2w,www.bolandsquay.com,financial
IPUT,Public Company,11-50,1967,Investment Management,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQFAMM6JM03tVQ/company-logo_200_200/0?e=2132524800&v=beta&t=i0iQ0QAIIWxe9XnGNCQ56TulbV3MR5rcNbcpezvUSNE,www.iput.com,financial
Linked Finance,Privately Held,11-50,2011,Financial Services,more than 1000,"Crowd Funding Platform,bank loan alternative,Peer to Peer lending,investment in small and medium size busines",https://media.licdn.com/dms/image/C4E0BAQEGGtFRQPV9Sg/company-logo_200_200/0?e=2132524800&v=beta&t=dKajCpll89Bj8aLsxuGgQKLElzB2JfjZyugA79fiiEo,www.linkedfinance.com,financial
Global Shares,Privately Held,51-200,2005,Financial Services,more than 1000,"Global Stock Plan Administration, Managment & Consulting,Equity Plan Management,Share Plan Management and Administration,Stock Plan Administration,Equity Plan Software,APSS Softare Solutions,ESPP Software",https://media.licdn.com/dms/image/C4E0BAQF71mOhJIUPMw/company-logo_200_200/0?e=2132524800&v=beta&t=_oVFg819gw3cEqSkEb2bmcELJuUHQMh_asSwgGWBfkM,https://www.globalshares.com/,financial
OSK,Partnership,51-200,Undisclosed,Accounting,more than 1000,"Audit & Accountancy,International Tax,Contractor Accountants,Tax Advisers,Tax Consultants,Corporate Finance,Payroll,Management Accountants,Small Business Accountants,Pension Audits,Tax and Accounting Services",https://media.licdn.com/dms/image/C560BAQGMKkkVviil7g/company-logo_200_200/0?e=2132524800&v=beta&t=RoNmxOvrn3rKGJk6GT9Ea4qa6HLJMvTqgfvCO-U4PWE,https://www.osk.ie,financial
Quinn Direct Insurance,Privately Held,1001-5000,1996,Insurance,more than 1000,"Private motor insurance,commercial insurance,motorcycle insurance,home insurance.",https://media.licdn.com/dms/image/C560BAQGGN6WmKMpg4A/company-logo_200_200/0?e=2132524800&v=beta&t=NFi7MFk0DO4vxzSHUonkR4SkTnYMosoSdkXdv_YtN34,http://www.quinn-insurance.com,financial
Future • Finance,Privately Held,51-200,2013,Financial Services,more than 1000,"Private Student Lending,FinTech",https://media.licdn.com/dms/image/C4E0BAQEnjKCaj_GLvQ/company-logo_200_200/0?e=2132524800&v=beta&t=BmeedbVA-pMujVVTqLLD0B1XHZgp43xNZZWCfrzdxJY,www.futurefinance.com/uk?mid=120,financial
Centaur,Self Owned,51-200,2009,Financial Services,more than 1000,"Hedge Funds,Alternative Funds,Private Equity Funds,Real Estate Funds,Fund of Funds,Regulated Funds",https://media.licdn.com/dms/image/C560BAQEIj-6-XdatRA/company-logo_200_200/0?e=2132524800&v=beta&t=3vW4W3wjCjygXE-IOTVm0OSsnMnR2049cdu8sXT_ChI,www.centaurfs.com,financial
Willis Towers Watson Ireland,Public Company,201-500,1903,Insurance,more than 1000,"Risk Management,Insurance,Employee Benefits Solutions,Human Resource Consulting,Corporate Solutions,Pensions & Actuarial Consulting,Broker Services,Claims,Investment Consulting",https://media.licdn.com/dms/image/C510BAQEwj0nGaekglQ/company-logo_200_200/0?e=2132524800&v=beta&t=-Y-J0bhJTJK58V9PojUYBCCsobe7v03xmPefMF5UBNw,http://www.willistowerswatson.com,financial
Taxback International - Smarter VAT Recovery,Privately Held,501-1000,1996,Financial Services,more than 1000,"Foreign VAT Recovery,Domestic VAT Recovery,VAT Compliance,Vat Consultancy & Training,VAT Review Services,Receipt Auditing,Enhanced Reporting,Automated VAT Recovery,VAT Recovery",https://media.licdn.com/dms/image/C560BAQGpjOULPEGHHQ/company-logo_200_200/0?e=2132524800&v=beta&t=PHDHD-FjcdJizCPMORsw_pOoEDExF_1MQUrbLT3Vz2Y,www.taxbackinternational.com,financial
Invesco Ltd ,Privately Held,51-200,1991,Financial Services,more than 1000,"Pensions & employee benefits administration,Investment Advice & Consulting,Actuarial Consulting,Pension scheme design & implementation,Pensions legal consulting,Employee Communications,Risk benefits re-broking,Private Medical Insurance,Personal Pensions,Pensions Online Access,Benefits Administration,Defined Contribution,Defined Benefit,Actuarial advice,Pensions Company Advisor,Employee Communications",https://media.licdn.com/dms/image/C4D0BAQGXxPdMeiKfnA/company-logo_200_200/0?e=2132524800&v=beta&t=2YK2JML1m9OCSDQM-wlNnTa3Jyivc4PCg1ciJXytU7k,www.invesco.ie,financial
Cantor Fitzgerald Ireland,Privately Held,51-200,1995,Financial Services,more than 1000,"Investment Management,Debt Capital Markets,Investment Banking,Research",https://media.licdn.com/dms/image/C4E0BAQEbTqLKM886pA/company-logo_200_200/0?e=2132524800&v=beta&t=AeOujBz9UfmyEr3B6bNhlvv3LlNiqx4nmqnH2TNX1Q0,www.cantorfitzgerald.ie,financial
Merrion Capital Group,Privately Held,51-200,1999,Financial Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C510BAQEZq9Ttjzw9sg/company-logo_200_200/0?e=2132524800&v=beta&t=mQzkgIVO5NkizTRZap-HnrKEIszi_hqXAt9dBRTLCJY,www.merrion-capital.com,financial
SEB Life International,Public Company,51-200,Undisclosed,Financial Services,more than 1000,"Life Assurance,Unit-linked funds,Portfolio Bonds,Select list funds,EU Third Life Directive,Cross Border,Whole of Life,Insurance Based Investment",https://media.licdn.com/dms/image/C510BAQEa_Sxh1e9KSg/company-logo_200_200/0?e=2132524800&v=beta&t=tJDBwZw5nvptZTnA1NxzROoebPK6m2YZmZvDK-1l26w,http://www.seb.ie/sebweb/,financial
The Trusted Advisor Group,Privately Held,2-10,2011,Financial Services,more than 1000,"Compliance & Technical Support,Investment Analysis & Research,Business Planning & Strategy,Tax & Legal Consultancy,Marketing & Brand,Coaching & Mentoring,IT Support,HR Support,Voyant discount & training,IBA Membership,Residence Private Members Club",https://media.licdn.com/dms/image/C510BAQF9DB8jgQ7HMQ/company-logo_200_200/0?e=2132524800&v=beta&t=j5k2tCOiSU-NMkSOmXvD-3Mrh0Xdfw_UWmF6K5k3qS0,www.trustedadvisorgroup.ie,financial
SuMi TRUST Global Asset Services,Privately Held,201-500,1990,Financial Services,more than 1000,"Fund Accounting,Fund Financial Reporting,Transfer Agency/Shareholder Services,Global Custody,Trustee Services,UCITS Product Offering,UK Fund Services,Ancilliary Management Services,Corporate Governance Meeting Services,Investment Compliance Monitoring",https://media.licdn.com/dms/image/C4D0BAQGsRNBC63BitA/company-logo_200_200/0?e=2132524800&v=beta&t=BhJzRIuqbbhOXEFFrokl-TfZmKYhoUtM6jRgqYVGCc0,www.sumitrustgas.com,financial
Property Investment Ireland,Privately Held,myself only,2013,Real Estate,more than 1000,"Investment Real Estate,International Real Estate,Negotiation,Real Estate,Valuation,Financial Analysis,Development Appraisal,Real Estate Financing,Asset Management,Property Management,Real Estate Economics,Vacant Property Solutions,Leases,Research",https://media.licdn.com/dms/image/C4D0BAQGhdizXB6IayA/company-logo_200_200/0?e=2132524800&v=beta&t=3faps_kK4LLS2UNBGHqyTV-WIg3krfaPfLgkXVjHPms,www.propertyinvestment.ie,financial
Iconic Offices,Privately Held,51-200,2013,Commercial Real Estate,more than 1000,"Serviced Offices,Meeting Rooms,Semi Serviced Offices,coworking,hot desk,Private Offices,CoworkingDublin,Fully Serviced Offices,Hot Desking Dublin,coworking,event space,offices to let,offices to let dublin,office rental dublin,dedicated desks",https://media.licdn.com/dms/image/C4D0BAQEX-uwypmCmFw/company-logo_200_200/0?e=2132524800&v=beta&t=dX2isUX-6w5Q29hacDnwkKnhBD2kqYxO8aFK9i7Yjpo,http://iconicoffices.ie/,financial
JLL Ireland,Privately Held,51-200,1964,Real Estate,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQHTz2VzyyEJig/company-logo_200_200/0?e=2132524800&v=beta&t=xarJy7HRXSZloayKJa7mN-gaJcgaoUHbTN5w-nk7kug,www.jll.ie,financial
Aegon Ireland,Public Company,201-500,2002,Insurance,more than 1000,"Variable Annuities,Unit-linked Guarantees,Offshore Bonds,Wealth Management,Investment Solutions,Hedging,Reinsurance",https://media.licdn.com/dms/image/C4E0BAQEfnYYrfaVP6A/company-logo_200_200/0?e=2132524800&v=beta&t=ptC0OxCwV0hziPzW9PX7Lz-OmLFQ50FsuaDn_7GklVg,http://www.athora.com/ie,financial
O'Leary Insurances Ltd,Privately Held,51-200,1961,Insurance,more than 1000,"Commercial Insurance,Personal Insurance,Health Insurance,Life Assurance, Pensions & Investments",https://media.licdn.com/dms/image/C4D0BAQGodE-iD_z3TA/company-logo_200_200/0?e=2132524800&v=beta&t=l8WlofGYMukhQzLo_UYLedJbswpHbT8SIcrUo1StBMM,www.olearyinsurances.ie,financial
Fideuram Asset Management (Ireland) dac,Privately Held,51-200,2001,Financial Services,more than 1000,Asset Management,https://media.licdn.com/dms/image/C4E0BAQFuvdfGPB5kVA/company-logo_200_200/0?e=2132524800&v=beta&t=7q6ndPTHhB-AuuHt55GPbAEQKGW4jp3zwShx-XVDPl4,http://www.fideuramireland.ie/,financial
Global M&A Partners,Privately Held,201-500,1999,Investment Banking/Venture,more than 1000,"Mergers & Acquisitions,IPO'S,Fundraisings,Project Finance,Privatizations",https://media.licdn.com/dms/image/C4E0BAQFYVSk6nQXFTA/company-logo_200_200/0?e=2132524800&v=beta&t=P1wgHxl_ZHyK5B_8Om5Fu4viWdSQV11kCjheVDg9iuE,http://www.globalma.com/,financial
AQMetrics,Privately Held,11-50,2012,Financial Services,more than 1000,"AI,Market Surveillance,Regulatory Reporting,Consulting,Data Analytics,Form ADV,MiFID II,Form PF,AIFMD,CPO-PQR,Albourne OPERA,13F,Solvency II,KYD,Annex IV.",https://media.licdn.com/dms/image/C4D0BAQGKBbGUjFbsIg/company-logo_200_200/0?e=2132524800&v=beta&t=4SQeveV6fFVv7YPptP2nVxr_sFmJ0Nn6oQs5dsub7HE,www.aqmetrics.com,financial
Cairn PLC,Public Company,51-200,2015,Real Estate,more than 1000,"Residential Construction,Quality Home Builder",https://media.licdn.com/dms/image/C560BAQFntboQSofE0g/company-logo_200_200/0?e=2132524800&v=beta&t=2CbWbBuYXpAkXs_u5G8zWXXNrWpN9oPkJ0xFp18mozg,www.cairnhomes.com,financial
Trinity Student Managed Fund,Public Company,51-200,Undisclosed,Investment Management,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQH03T2WKgvl3w/company-logo_200_200/0?e=2132524800&v=beta&t=iYVtQnbzj9ERt_AxMIwEGzuXO5UPe6e3qRrBGM0b_XQ,www.trinitysmf.com,financial
Contracting PLUS,Privately Held,51-200,2002,Accounting,more than 1000,"Accountants for Professional Contractors,Tax advice",https://media.licdn.com/dms/image/C4E0BAQH2iOovNTG90w/company-logo_200_200/0?e=2132524800&v=beta&t=AoikjO1dQo7bWOtZmpaBhDvaoNW9l0nD8Gpzxk368dk,www.contractingplus.com,financial
Broadlake,Privately Held,2-10,2008,Venture Capital,more than 1000,"Private Equity,Venture Capital,Support Services,Niche Manufacturing,Private Investment,Management Buy Outs,Management Buy Ins,Mergers & Acquisitions",https://media.licdn.com/dms/image/C510BAQFewT4IV3glEQ/company-logo_200_200/0?e=2132524800&v=beta&t=qIP33JNsBdT_3Li77D8QwF-g1l6qMgcqYLEUOKTZgT8,www.broadlake.ie,financial
Orion,Privately Held,2-10,Undisclosed,Accounting,500-1000,Not Specified,https://static1.squarespace.com/static/                                     543fa8a4e4b07a3fedf53cf8/t/59f7a805ec212d5a70dc4212/                                     1509403020299/fullsizeoutput_5147.jpeg,Undisclosed,financial
"IFG Pensions, Investments & Advisory Services",Public Company,201-500,1991,Financial Services,more than 1000,"Corporate Pensions, Investments & Advisory Services,Personal Financial & Wealth Planning,Professional Trustee Services,Executive Retirement Strategies",https://media.licdn.com/dms/image/C4D0BAQH_nxdf-Pe45A/company-logo_200_200/0?e=2132524800&v=beta&t=HZqZiwsYbAAwBLASwQPp2tPe_b6k2PEWBda2cHadsqo,http://www.ifg.ie,financial
IPSI,Privately Held,201-500,1998,Financial Services,500-1000,"Third Party Administration,IT Solutions,Solvency II,Corporate Accounting,Fund Accounting,outsourcing",https://media.licdn.com/dms/image/C560BAQHYhTHiGrQZog/company-logo_200_200/0?e=2132524800&v=beta&t=7S88oJosg48J3njaF6PsACx3ORyKXmznNnIuDKs8ieU,www.ipsi.ie,financial
BOI Payment Acceptance,Privately Held,51-200,2015,Financial Services,more than 1000,"Card Acquiring,eCommerce solutions",https://media.licdn.com/dms/image/C510BAQF3wav4qjLytg/company-logo_200_200/0?e=2132524800&v=beta&t=zqYc0ZuJ9fVpQCbYyfDCG4ly8j8Ly9gGuRorMfOVhM8,www.boipa.com,financial
NCB Group,Privately Held,51-200,Undisclosed,Financial Services,more than 1000,"Institutional Equities,Wealth Management,Corporate Finance,Fixed Income,Venture Capital,Investment Funds",https://media.licdn.com/dms/image/C4E0BAQE1HoBNiC4OHA/company-logo_200_200/0?e=2132524800&v=beta&t=wBlRe8HfBl108JQ9_931CUyYAjQPxxY1zOKAiIvDJPw,www.investec.ie,financial
fire.com,Privately Held,11-50,2009,Financial Services,more than 1000,"Debit Cards,Current Accounts,Payments,Currency Exchange,Digital Account,Business Accounts",https://media.licdn.com/dms/image/C510BAQECi5AOni8ypA/company-logo_200_200/0?e=2132524800&v=beta&t=kCd09wftKYKe9kYueJSSTWiun9K9SUneWrgo4RETb-Y,https://www.fire.com,financial
Cooney Carey,Privately Held,11-50,1983,Accounting,more than 1000,"Corporate Rescue Services,Business Development,Tax Planning,Bank Refinance,Forensic,Corporate Recovery",https://media.licdn.com/dms/image/C4E0BAQGqgTC-VD4pgg/company-logo_200_200/0?e=2132524800&v=beta&t=nd7h46nrMN2TswM9whKg3dubRwaSTEPRVhLVBNXXS2o,www.cooneycarey.ie,financial
MyHome.ie,Privately Held,11-50,2001,Real Estate,more than 1000,"Property for Sale & to Rent,Residential Property,Rental Property,Overseas Property,Commerical Property - Sale,Lettings,Tender & Auction,Mortgages,Estate Agents,Services Directory",https://media.licdn.com/dms/image/C4E0BAQHym1P71wvBKw/company-logo_200_200/0?e=2132524800&v=beta&t=F_qER7StEVuEFLs0Z63ZDyeSQkkNC3DWrhJNxdTmI-U,http://www.myhome.ie/,financial
FTI Treasury,Privately Held,11-50,1988,Financial Services,more than 1000,"Treasury Outsourcing,Treasury Consultancy,Treasury Services,Treasury Training",https://media.licdn.com/dms/image/C510BAQGPekLTLBhOWA/company-logo_200_200/0?e=2132524800&v=beta&t=fmz48_m0Cl_7CY5oh-e1sSrswGOfBO8I08nbAkly0VY,www.ftitreasury.com,financial
Kerten,Privately Held,2-10,Undisclosed,Venture Capital,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQGTnHMq_FsKqQ/company-logo_200_200/0?e=2132524800&v=beta&t=_ALWaZ8s9d9dY5YGia_DPfKQ9R9VhldEQSHaZQINVmY,www.kerten.com,financial
IBI Corporate Finance,Privately Held,11-50,1966,Investment Banking/Venture,more than 1000,"corporate finance advisory,joint ventures,M&A,disposals,public-to-privates,buy-outs (MBOs, MBIs, LBOs),business valuation,restructuring,privatisations and flotations,equity fundraisings,debt advisory and refinancing,strategic & other advice,growth capital,public company defence advisory",https://media.licdn.com/dms/image/C4D0BAQHqi9Hk4zLlnQ/company-logo_200_200/0?e=2132524800&v=beta&t=TTi_rl7Y001VqCsQctTeFUyNYnc0ZfyiDBgYrD6wkBE,www.ibicorporatefinance.ie,financial
Green REIT plc,Public Company,11-50,Undisclosed,Real Estate,more than 1000,"Commercial Real Estate,Property Development,Asset Management",https://media.licdn.com/dms/image/C4D0BAQGpQQoKlV9bwg/company-logo_200_200/0?e=2132524800&v=beta&t=a9CnmrlIhWhQU4d2iVJTRsKE6nM6N4BXWEKbVpWpCnI,greenreitplc.com,financial
Alpha Fintech,Privately Held,51-200,2011,Financial Services,more than 1000,"Global Payments,Payment Products,Global Merchant Acquiring,eCommerce Provider,Payment Processing,Global Acquiring,Payment Gateways,Fintech",https://media.licdn.com/dms/image/C4E0BAQHn3e7jDqKY7Q/company-logo_200_200/0?e=2132524800&v=beta&t=EYm92uF_BxU-rKkVasCMp25GOvLcQ3oHnCopAXB5lpg,http://www.alphafin.tech,financial
Atlantic Bridge,Privately Held,11-50,2006,Venture Capital,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4E0BAQEauP2xV9AZ1g/company-logo_200_200/0?e=2132524800&v=beta&t=3ACFWRjmRQ3o8gMHE3clSTI2DBTa4wrVXKp9vE-S__E,www.abven.com,financial
ML Capital,Privately Held,11-50,Undisclosed,Investment Management,more than 1000,"UCITS,Hedge Funds,Alternative UCITS,Distribution,Fund Structuring,AIFMD,AIFM,europe,Sales,Ireland,Alternative Investments,Asset Allocation",https://media.licdn.com/dms/image/C4D0BAQGkHYUyJw1ngg/company-logo_200_200/0?e=2132524800&v=beta&t=29LpE0oc1DbACDHCynXlqD8MS5KKg47XcAQRlqQqWsA,www.mlcapital.com,financial
Nexgen,Privately Held,51-200,2000,Financial Services,500-1000,Corporate Finance,https://static1.squarespace.com/static/                                     543fa8a4e4b07a3fedf53cf8/t/59f7a805ec212d5a70dc4212/                                     1509403020299/fullsizeoutput_5147.jpeg,www.nexgenfs.com,financial
Apex Fund Services (Ireland) Ltd.,Privately Held,1001-5000,2003,Financial Services,500-1000,Not Specified,https://media.licdn.com/dms/image/C560BAQH2TpriopRpRw/company-logo_200_200/0?e=2132524800&v=beta&t=RzR_AudigeHH8nvC84J6hQ68obDdk70kXH-5HEJKQDw,http://www.apexfundservices.com/locations/ireland-dublin,financial
Amatino ,Partnership,11-50,1993,Accounting,more than 1000,"Accounts,Auditiing,Taxation,Business Advisory,Marketing,Outsourcing Accounts & Finance Function",https://media.licdn.com/dms/image/C4D0BAQFQhIZaKhrX_A/company-logo_200_200/0?e=2132524800&v=beta&t=FuFN7naYQ3eEIiMBSjei94N1NxFD_L3cvRvSNpKi71E,www.amatino.ie,financial
IPAV - Institute of Professional Auctioneers and Valuers,Public Company,501-1000,1971,Real Estate,more than 1000,"Professional Auctioneers,Professional Valuers",https://media.licdn.com/dms/image/C4E0BAQFPq2zfP9Ry1w/company-logo_200_200/0?e=2132524800&v=beta&t=CNMf5KKWhoX514SB5ysSGvXO0kywIEWszXmuGwheyvk,http://www.ipav.ie/,financial
"PKF O'​Connor, Leddy & Holmes Limited",Partnership,51-200,1962,Accounting,more than 1000,"Audit & Assurance,Insolvency & Corporate Recovery,Tax Advisory & Compliance,Business Services,Corporate Finance,Payroll,Personal Tax,Finance",https://media.licdn.com/dms/image/C4E0BAQEXw4Pk1gzHpA/company-logo_200_200/0?e=2132524800&v=beta&t=FeQLlc4oXFzYIVTdsb98F41iUYNOmupZhJbjOPIEJDI,www.pkf.ie,financial
