name,companyType,employeeCountRange,foundedYear,industries,numFollowers,specialities,squareLogoUrl,websiteUrl,group
Quest Computing Ltd,Privately Held,51-200,1989,Computer Software,more than 1000,software for public sector,https://media.licdn.com/dms/image/C4E0BAQGxcpTcSFX4tA/company-logo_200_200/0?e=2132524800&v=beta&t=nQvJRHXLAjh39gvN4KJwl3BBJ9J7lOVBVqTNhY9F18E,http://www.quest.ie,it
Xsellco,Privately Held,51-200,Undisclosed,Information Technology & Services,more than 1000,"e-commerce, ebay, amazon",https://media.licdn.com/dms/image/C560BAQHeoxAy481X2A/company-logo_200_200/0?e=2132524800&v=beta&t=6zbm-t53sZmyAMCd20598H7t40JTh2NI3AxJ836vrCA,http://www.xsellco.com,it
Channelsight,Privately Held,51-200,2013,Internet,more than 1000,"increasing conversions, channel relationships, lead generation",https://media.licdn.com/dms/image/C4E0BAQFT5JdLgO2H3Q/company-logo_200_200/0?e=2132524800&v=beta&t=Y12vTy9E8zsXSV5t_yv_Ey0qlP_QNu0pyMXQObosqu0,http://www.channelsight.com/,it
System Dynamics,Privately Held,51-200,1968,Information Technology & Services,more than 1000,"it consultancy, professional services, project management",https://media.licdn.com/dms/image/C4D0BAQE4AU3N4Wtr7w/company-logo_200_200/0?e=2132524800&v=beta&t=J1GZMZU0344b29IFpyu6ocME4h-ysdzcGpHEq8YvWuM,http://www.systemdynamics.ie/,it
Diona,Privately Held,51-200,2012,Computer Software,more than 1000,"hhs, mobility solutions, ibm curam",https://media.licdn.com/dms/image/C560BAQHF6L4VtGeM1Q/company-logo_200_200/0?e=2132524800&v=beta&t=yBzybHOYxjomTn3Ut7RZJi6dgHPnTQDwhWzaFb5QxHY,http://www.diona.com,it
Waratek,Privately Held,11-50,2009,Computer Software,more than 1000,"application security, secure java containers, runtime application self protection",https://media.licdn.com/dms/image/C4E0BAQGMN2BMIlSnKg/company-logo_200_200/0?e=2132524800&v=beta&t=XoPaJBW19WcP7bvlezhvJhhGW1QHXSUEg9KTHiBJ_YA,http://www.waratek.com,it
Aylien,Privately Held,11-50,2012,Computer Software,more than 1000,"text analysis, machine learning, natural language processing",https://media.licdn.com/dms/image/C560BAQHw_d1_Nz5_sQ/company-logo_200_200/0?e=2132524800&v=beta&t=XbtQV9SFUN2bgYI_DSn-TYSFdoQuWfJyU_jCGa2Cn70,http://www.aylien.com,it
Ict Services Ltd,Public Company,51-200,1998,Information Technology & Services,more than 1000,not specified,https://media.licdn.com/dms/image/C4D0BAQHLmSA8mchhbw/company-logo_200_200/0?e=2132524800&v=beta&t=Kypp7TIM0mmM451kIQDBIYn3-d5a_mGdokDJKHX_9Zs,http://www.ictservices.ie,it
Trilogy Technologies,Privately Held,51-200,1998,Information Technology & Services,more than 1000,"it managed services, ict strategy consulting, virtualization",https://media.licdn.com/dms/image/C4E0BAQGNtlkK_9ManA/company-logo_200_200/0?e=2132524800&v=beta&t=OWGc-GyP1TeHXkxAq1qBN4ce__BWXzvPfi0oNlSuO8c,http://www.trilogytechnologies.com,it
Arrow Ecs Ireland,Public Company,11-50,Undisclosed,Information Technology & Services,more than 1000,"big data & analytics, cloud, data centre",https://media.licdn.com/dms/image/C4E0BAQEUfPK2jOkuAw/company-logo_200_200/0?e=2132524800&v=beta&t=5ERBWiQcCX-zd5ibxkDVbU6pMjP9pqpqZad0KjfAHLs,http://www.arrowecs.ie,it
Topsec Cloud Solutions,Privately Held,11-50,2002,Computer & Network Security,more than 1000,"email security, web filtering, email archiving",https://media.licdn.com/dms/image/C4E0BAQELlqRzlcUMqA/company-logo_200_200/0?e=2132524800&v=beta&t=7IgsqVz8wFrvoUE5lhaIP7Q2Gvk_A32mBSRJ0FON8Fo,http://www.topsec.com,it
Sidero Ltd,Privately Held,51-200,2013,Information Technology & Services,more than 1000,"architecture & technology consulting, product strategy, feature development",https://media.licdn.com/dms/image/C4E0BAQHjAC4JxSDA0A/company-logo_200_200/0?e=2132524800&v=beta&t=StXLViC-Vcr91iuPxysDfQ6xDjYlfclLP9vUSuklOSk,http://www.sidero.ie,it
Sabeo,Privately Held,51-200,2000,Information Technology & Services,more than 1000,"resourcing services, permanent recruitment services., full managed service",https://media.licdn.com/dms/image/C560BAQHDbyaSzvs_FQ/company-logo_200_200/0?e=2132524800&v=beta&t=z4HbcrHvsqtZLPE30QFkx63nHgTebyxgku56K-p4-gs,http://www.sabeo.com,it
Sytorus,Privately Held,11-50,2013,Information Services,more than 1000,"data protection, compliance, business value",https://media.licdn.com/dms/image/C510BAQFv4V8Ez-DSTw/company-logo_200_200/0?e=2132524800&v=beta&t=2_eEkhkmn-NcI49U3a2Z5QxJqDalDYp2HagKhNl2Esg,http://www.sytorus.com,it
Typetec,Privately Held,11-50,1982,Information Technology & Services,more than 1000,"it managed services, virtualisation, project management",https://media.licdn.com/dms/image/C560BAQHHOUN_ZKEFrA/company-logo_200_200/0?e=2132524800&v=beta&t=NpN7xPaatHYqrQ7Xo5np8RDP3VJjVA4oEN_H6wIxBo0,http://www.typetec.ie,it
Spunout.Ie,Non Profit,11-50,2004,Information Services,more than 1000,"listings for free and affordable help services in ireland, provide access to relevant, reliable",https://media.licdn.com/dms/image/C560BAQG4dqHz4os9-A/company-logo_200_200/0?e=2132524800&v=beta&t=m5COSn5zvR2Ps7xZCBJQEbEkjFTLtdRP5pHB7gZMc5A,http://www.spunout.ie,it
Tcas Online Ltd,Privately Held,11-50,2000,Information Technology & Services,more than 1000,"student accommodation management systems, management of head lease schemes, management of non-core facilities e.g. summer business",https://media.licdn.com/dms/image/C560BAQFoUtxfHHEUlw/company-logo_200_200/0?e=2132524800&v=beta&t=r1AvqucPjqJLhTvW6H5lPYJGRy8iZsa3H9STNdYUJqo,http://www.tcasonline.com,it
Cbe Ltd,Privately Held,51-200,1980,Information Technology & Services,500-1000,"retail, hospitality, epos systems",https://media.licdn.com/dms/image/C560BAQFbSwVXEmAgOA/company-logo_200_200/0?e=2132524800&v=beta&t=CoKo0eofrLQUlZ1Rjgf8II5cAgI9uKITL_YsPgzVXwQ,http://www.cbe.ie,it
Renaissance,Privately Held,11-50,1987,Information Technology & Services,500-1000,"gateway protection, encryption, endpoint protection",https://media.licdn.com/dms/image/C560BAQGJzvjw5IV9Lg/company-logo_200_200/0?e=2132524800&v=beta&t=0bd9B1vE3P49qAqLq8Bwoynei8MwGR0AgGujh2aR8L4,http://www.renaissance.ie,it
Test Triangle Ltd,Privately Held,51-200,2012,Information Technology & Services,more than 1000,"onsite testing services, offsite testing services, software testing outsourcing",https://media.licdn.com/dms/image/C4E0BAQEy_yeqXTrlUA/company-logo_200_200/0?e=2132524800&v=beta&t=7KLDBKeVESw5tj_PjGDAxgXh02YxEwDtJKJlDN2RWZ8,http://www.testtriangle.com,it
Onepagecrm,Privately Held,11-50,2010,Internet,more than 1000,development and marketing of saas web applications for small businesses.,https://media.licdn.com/dms/image/C560BAQG7FqzJbj8koA/company-logo_200_200/0?e=2132524800&v=beta&t=0YrgJ5DaG4Q6IpkqULB4w_O16XejcYukjS15STo7hKc,http://www.onepagecrm.com,it
Brandon Global It,Privately Held,11-50,1998,Information Technology & Services,more than 1000,"cybersecurity, backup, disaster recovery",https://media.licdn.com/dms/image/C510BAQG0ngcCF6GCug/company-logo_200_200/0?e=2132524800&v=beta&t=PElUPP8CjbVqc1FSiVy4m7EJWCUPc1eFLwW0e87d5F4,http://www.brandon.global,it
Imgs,Privately Held,11-50,2002,Computer Software,more than 1000,"etl, gis, remote sensing",https://media.licdn.com/dms/image/C560BAQFLlHF4Z7yhug/company-logo_200_200/0?e=2132524800&v=beta&t=r6-optXn_J9EGeT-WUcH7HYrVodQnulGeFLfjEtjvaI,http://www.imgs.ie,it
Careworks,Privately Held,51-200,1997,Computer Software,500-1000,"child welfare, adult welfare, youth justice",https://media.licdn.com/dms/image/C4D0BAQFki2WsputdhQ/company-logo_200_200/0?e=2132524800&v=beta&t=V5HCmEuDi7jUH6eDJyLJGj_UK4uJ9_d9V6uOCkIiGgM,http://www.careworks.co.uk,it
Eirteic,Privately Held,51-200,2000,Information Technology & Services,more than 1000,"oss, bss, ngsi",https://media.licdn.com/dms/image/C560BAQGHQJWRmwtorA/company-logo_200_200/0?e=2132524800&v=beta&t=axNugEvJWPiOuGrLTxQW92e72eJy6eaZo6sPiHYq1lM,http://www.eirteic.com,it
Aró Digital Strategy,Privately Held,11-50,1996,Information Technology & Services,more than 1000,"website design & development, hotel reservation software, e-commerce solutions",https://media.licdn.com/dms/image/C560BAQGPjTbz-Mjd4Q/company-logo_200_200/0?e=2132524800&v=beta&t=WThPi0zwv9XBlfaH_frBGGc-zJFfiZmTMe67yfZE62U,http://www.aro.ie/,it
Showt,Privately Held,11-50,2012,Internet,more than 1000,"mobile apps, polls, interactive television",https://media.licdn.com/dms/image/C510BAQHITBBBFfy2pQ/company-logo_200_200/0?e=2132524800&v=beta&t=6ExGulmFwAzzZsD8G3bBmqjru1MrSkVcDYTOwM7tS8s,http://www.showt.com,it
Actionpoint Technology Group,Privately Held,51-200,2005,Information Technology & Services,500-1000,"virtualisation, storage, managed services",https://media.licdn.com/dms/image/C560BAQG7vlafcUvqAA/company-logo_200_200/0?e=2132524800&v=beta&t=mq-Xwk50wjPLj6WZsPXkyAYBlo55Sti34tNk5B-S5KY,http://www.actionpoint.ie,it
Immedis,Privately Held,51-200,Undisclosed,Information Technology & Services,500-1000,"international payroll, global mobility tax, global payroll software",https://media.licdn.com/dms/image/C510BAQEz6q7C9h2jww/company-logo_200_200/0?e=2132524800&v=beta&t=VHVvQHKVYPrWv7znlpI7jTmVmoOIHd2o2YddjLMwvLM,http://www.immedis.com,it
Heanet,Non Profit,51-200,1983,Internet,500-1000,not specified,https://media.licdn.com/dms/image/C4E0BAQE0-ianf_uM_w/company-logo_200_200/0?e=2132524800&v=beta&t=T5hfg-1J1PfUvtl-ej7gE3VQ7iN6Fn8svns1oQiAOVQ,http://www.heanet.ie/,it
Dpo Group,Privately Held,11-50,2006,Information Technology & Services,500-1000,not specified,https://media.licdn.com/dms/image/C4D0BAQE220l43OE0Mg/company-logo_200_200/0?e=2132524800&v=beta&t=rsd8wrdhLQWtQlRpicPhso1-Jdm0XzTAMPMv_iLfw44,http://www.directpay.online,it
Milner Browne,Privately Held,51-200,1993,Computer Software,500-1000,"business management solutions, b1 apps, sap business one erp",https://media.licdn.com/dms/image/C4D0BAQE0jKyL39PCxQ/company-logo_200_200/0?e=2132524800&v=beta&t=Y3WAwm51Ftysx9_L3OHhD8x71fHMGMqmBrHW3fr_b8c,http://www.milnerbrowne.com,it
Intact Software,Privately Held,51-200,1992,Computer Software,500-1000,"business management software, financial management systems, business software solutions",https://media.licdn.com/dms/image/C510BAQH8wQHTQpBmCw/company-logo_200_200/0?e=2132524800&v=beta&t=_V2Ex4KxC2Y5PsKReH7jMH4u2IXhBCJW6cR0QAQogyI,http://www.intactsoftware.com,it
"Iconnect, Apple Premium Reseller & Apple Authorised Service Provider",Privately Held,11-50,2013,Information Technology & Services,500-1000,"apple products, apple service, apple related accessories",https://media.licdn.com/dms/image/C4D0BAQGowQP5vdcy9g/company-logo_200_200/0?e=2132524800&v=beta&t=otNgiWZB57FBnM7MkvBpireDqwcTWtx6jirq308CUh0,http://www.i-connect.ie,it
Comsys An Evros Company,Privately Held,201-500,1984,Information Technology & Services,more than 1000,"oracle support, storage and data backup, virtualisation",https://media.licdn.com/dms/image/C4E0BAQGS0mNjOCDpYA/company-logo_200_200/0?e=2132524800&v=beta&t=1ZTX0ul32XuUi_wA2QI_VsjswmfV4IwXkaGZUhWBauw,http://www.comsys.ie,it
Logograb,Privately Held,11-50,2012,Internet,more than 1000,"logo recognition, brand detection, retail intelligence",https://media.licdn.com/dms/image/C560BAQGpcPfzMpHQNw/company-logo_200_200/0?e=2132524800&v=beta&t=O0iV0xFmJpU5EzxkIROefBeSQFO58TXg1Eo_BkT8Fe0,http://www.logograb.com,it
Camba.Tv - Cctv Service & Installation,Privately Held,11-50,2010,Information Technology & Services,more than 1000,"visual security as a service vsaas, cctv in the cloud, ip cameras",https://media.licdn.com/dms/image/C560BAQFshlhNwkKJOA/company-logo_200_200/0?e=2132524800&v=beta&t=VSHVglx33EcSaPptz6Esh5Y-V8SjnmvvXvRw07D1t6E,http://www.camba.tv,it
Digital Strategist (Amas Ltd),Privately Held,2-10,2001,Internet,500-1000,"digital strategy, social media strategy, digital marketing evaluations",https://media.licdn.com/dms/image/C560BAQFLLVhB7W7OyA/company-logo_200_200/0?e=2132524800&v=beta&t=pHCS3DMS6UvFwEiNRis_crOsupKpcN9xP-XF60TEVx8,http://www.aileenotoole.ie,it
Taxamo,Privately Held,11-50,2010,Information Technology & Services,500-1000,"digital vat services, digital goods and services, global vat/gst compliance",https://media.licdn.com/dms/image/C4D0BAQGafyUJYPjrRQ/company-logo_200_200/0?e=2132524800&v=beta&t=FBFfuCily8FXJIeiMLvJso8vUiv6K66K193EvbAXOr0,http://www.taxamo.com,it
Trc Solutions_,Privately Held,11-50,1991,Computer Software,500-1000,"sap business one for enterprise, sap business one for retail, sap industry solutions",https://media.licdn.com/dms/image/C560BAQF63bJyxfsmXA/company-logo_200_200/0?e=2132524800&v=beta&t=R_OZUyHiVIV_yetkHyzNR7fizqIqBGw43iCE03hKrYc,http://www.trc-solutions.com/,it
Moneymate Group-Css,Privately Held,51-200,1991,Information Technology & Services,500-1000,"software, finance, services",https://media.licdn.com/dms/image/C560BAQGzpA4pp47OrA/company-logo_200_200/0?e=2132524800&v=beta&t=Joxs5WaSE5unV3llKFAAAtIqXSOrNQy69jcb0QCcnz8,http://www.moneymate.com,it
Monsoon Consulting,Privately Held,11-50,2005,Information Technology & Services,500-1000,"magento consulting, development & support services, drupal consulting",https://media.licdn.com/dms/image/C4E0BAQE8dHhkr9FgPA/company-logo_200_200/0?e=2132524800&v=beta&t=YAZWI-TJRFWhLakwwcthYwsH2iWMlkm6Z6lUVWTqkUg,http://www.monsoonconsulting.com,it
Icabbi,Privately Held,51-200,2010,Computer Software,500-1000,"taxi dispatch systems, cloud, transforming how taxi & private hire companies do business",https://media.licdn.com/dms/image/C560BAQFL6bT6py9ZhQ/company-logo_200_200/0?e=2132524800&v=beta&t=thHsX70zmosVH8HX7cfNTrXf0dKrbyAJaVRj1-wZCX0,http://www.iCabbi.com,it
Ims Maxims,Privately Held,51-200,1986,Computer Software,500-1000,not specified,https://media.licdn.com/dms/image/C4E0BAQGNP0rZEPrVmg/company-logo_200_200/0?e=2132524800&v=beta&t=VVJj3HQ39eXcl5195kSc5C5Tn6De9t5mHXeR3yjC8HI,http://www.imsmaxims.com,it
Altocloud | Acquired By Genesys,Privately Held,11-50,2013,Computer Software,500-1000,"customer context, digital messaging, real time communications",https://media.licdn.com/dms/image/C4D0BAQFhgWRXQa9i7w/company-logo_200_200/0?e=2132524800&v=beta&t=ZPkVJXKE-oWSON9AhHYQZd_gUUyjx-EFZDjcbJzh7e8,http://www.altocloud.com,it
Kooba,Privately Held,11-50,2005,Internet,500-1000,"web design, website development, digital",https://media.licdn.com/dms/image/C560BAQH1CsHrJ1byBA/company-logo_200_200/0?e=2132524800&v=beta&t=GyWvqZgYe7gCtSyUI6supy7XtOl8SNw3QzMQBt0gbN4,http://www.kooba.ie,it
Dsi | Decare Systems Ireland,Privately Held,51-200,1998,Computer Software,500-1000,"architecture blueprinting, ecommerce, bespoke application development",https://media.licdn.com/dms/image/C560BAQFsoX-CJ2O5aA/company-logo_200_200/0?e=2132524800&v=beta&t=CtJ-Joph1CDDOlK_a7JJ1yUw46GxkdeUMxopZLym1Kk,http://www.decaresystems.ie,it
Exaxe,Privately Held,11-50,1997,Information Technology & Services,500-1000,"post retirement solutions, life and pensions specialists, life & pensions software",https://media.licdn.com/dms/image/C560BAQHuUzzOFBNRNA/company-logo_200_200/0?e=2132524800&v=beta&t=sLMRhqGnV3KC3Di9XjxdD1YohwC0GbqHzu4mq3smv2g,http://www.exaxe.com,it
Advantio,Privately Held,51-200,2009,Computer & Network Security,500-1000,"pci dss, secure code review, penetration testing",https://media.licdn.com/dms/image/C510BAQERjdDz3ojcCw/company-logo_200_200/0?e=2132524800&v=beta&t=1QCqTaK-FfL7kTU9idurL3_nipwU9RhSR3UwRroXsIw,http://www.advantio.com,it
Innovate,Privately Held,11-50,2005,Information Technology & Services,500-1000,"microsoft gold partners, cisco premier business partner, cisco advanced security architecture specialised partner",https://media.licdn.com/dms/image/C4E0BAQF2tNbi8ilyRg/company-logo_200_200/0?e=2132524800&v=beta&t=wrv6t_2c08lc1BH6qLeSQ-jDbLxhx43U9GohZ1OMvB0,http://www.innovate.ie,it
Origina,Privately Held,501-1000,1998,Information Technology & Services,500-1000,"ibm support & maintenance, software support, third party maintenance",https://media.licdn.com/dms/image/C4D0BAQHTB544pfaF0w/company-logo_200_200/0?e=2132524800&v=beta&t=iUBDpqp5n3EzLXysl3FgqW1eX9-UNpsvUfZREE3N9-o,http://www.Origina.com,it
Net Communications,Privately Held,11-50,1996,Information Technology & Services,500-1000,"managed services, networking, cloud services",https://media.licdn.com/dms/image/C4E0BAQEL9wbnTG2QfQ/company-logo_200_200/0?e=2132524800&v=beta&t=QZGrqS2XunHGltxNzB0ca_8NE4ANw6VXlGTx4ZW_bIg,http://www.netcommunications.ie,it
Smart Gbs,Privately Held,11-50,Undisclosed,Information Technology & Services,500-1000,"aerospace & defence, oil&energy, aviation",https://media.licdn.com/dms/image/C510BAQH7KVGpxfqnYw/company-logo_200_200/0?e=2132524800&v=beta&t=zit16Z7apEZm1Sy_6BmBpH0b_eaDiqYNk4-AaHwY43M,http://www.smartgbs.com,it
Cased Dimensions,Privately Held,51-200,2009,Information Technology & Services,500-1000,"microsoft azure, system center service manager (scsm), microsoft ems / intune",https://media.licdn.com/dms/image/C510BAQHSniWvWzDNEA/company-logo_200_200/0?e=2132524800&v=beta&t=ba-97Vg1dMG1KuDLs-6EvVHIMLbg8clXeIT-wgzi_ZA,http://www.caseddimensions.com,it
Infinite Technology,Privately Held,11-50,1995,Information Technology & Services,500-1000,"it, hardware, software",https://media.licdn.com/dms/image/C4E0BAQFGLO4GdxhZmg/company-logo_200_200/0?e=2132524800&v=beta&t=Yn3fp8Hb7cl3al169pq3p3zWDZQZq31E2Yzv0jVvd74,http://www.infinitetechnology.ie,it
Nostra,Privately Held,51-200,2007,Information Technology & Services,500-1000,"it support, rapid response, virtualisation",https://media.licdn.com/dms/image/C4E0BAQFfT6z5RulfKQ/company-logo_200_200/0?e=2132524800&v=beta&t=HP2KfW3p6cNo-ZTPWMJaVo1qJzjUTQwpT5yI8XmK2dQ,http://www.nostra.ie,it
Cwit Ireland (Connecting Women In Tech),Non Profit,51-200,Undisclosed,Internet,500-1000,not specified,https://media.licdn.com/dms/image/C510BAQGQ4MpFKXntBQ/company-logo_200_200/0?e=2132524800&v=beta&t=X6RETY12eHmJuOyfncWnNNKs2hjaJ230Xul8FbG3E1M,http://www.facebook.com/ConnectingWomenInTechnology/,it
Spearline®,Privately Held,51-200,2003,Computer Software,500-1000,"in-country worldwide testing of toll and toll-free numbers, ivr testing, false answer supervision",https://media.licdn.com/dms/image/C560BAQFqou3nDOY6vw/company-logo_200_200/0?e=2132524800&v=beta&t=2SmDUFU0CILv8pV30V2lAiMr498IDRLq0zdP2GMVCiY,http://www.spearline.com,it
Waterford Technologies,Privately Held,51-200,2001,Computer Software,500-1000,"e-mail archiving, file management, e-mail management",https://media.licdn.com/dms/image/C4E0BAQH_IKElf-szjQ/company-logo_200_200/0?e=2132524800&v=beta&t=YNSLHUsNrLuliPMh_UYyHl6L81h2PxJVsUPS7epLNQs,http://www.waterfordtechnologies.com/,it
Sysco Software Solutions,Privately Held,51-200,1980,Information Technology & Services,500-1000,"erp, microsoft dynamics nav, microsoft dynamics crm",https://media.licdn.com/dms/image/C4D0BAQFVFkD1M4a8zA/company-logo_200_200/0?e=2132524800&v=beta&t=rxHbsTusORQP2_GtW-0E9uqSTMgwgunUixfoOFuotg0,http://www.sysco-software.com/,it
Eurostar Conferences,Privately Held,11-50,1992,Information Technology & Services,500-1000,"annual software testing conference, online testing community, online software testing resources",https://media.licdn.com/dms/image/C4E0BAQGIDGx20OCIpg/company-logo_200_200/0?e=2132524800&v=beta&t=0ZeBfQ51Fa9kqshbKBJI1e4aaIF9das7ja2oXokj6To,http://www.conference.eurostarsoftwaretesting.com/,it
X Communications,Privately Held,11-50,1994,Internet,500-1000,"web design, web development, digital media",https://media.licdn.com/dms/image/C4E0BAQExbcCZssuhOg/company-logo_200_200/0?e=2132524800&v=beta&t=CP54aIh-olNX3uRCD4Yd8-pFAHF0muj5MRVMkrTJvUk,http://www.xcommunications.ie/,it
Creme Global,Privately Held,11-50,2005,Information Technology & Services,500-1000,"expert models, nutritional intake, exposure assessment",https://media.licdn.com/dms/image/C4E0BAQF7x966EYefhw/company-logo_200_200/0?e=2132524800&v=beta&t=vtWIa_Oh4v-ww3kYEIUNz2PKLnstwMkrXQxPaeSEqjw,http://www.cremeglobal.com,it
Four J'S Development Tools,Privately Held,51-200,1995,Computer Software,500-1000,not specified,https://media.licdn.com/dms/image/C4D0BAQFwXoNcVG396g/company-logo_200_200/0?e=2132524800&v=beta&t=sh_4CRPrcSRQ6mFr9U1ict4AzShLgGLsrkV0n8BLLls,http://www.4js.com,it
Mj Flood Technology,Privately Held,51-200,1982,Information Technology & Services,500-1000,"public, private hybrid cloud, microsoft office 365",https://media.licdn.com/dms/image/C510BAQHPiZFEJDl34w/company-logo_200_200/0?e=2132524800&v=beta&t=04RhuGVZWXVuN_Ow4qXynTMMmwh0IJDj3Vtm8Y9vmFA,http://www.mjf.ie,it
Channel Mechanics,Privately Held,11-50,2011,Information Technology & Services,500-1000,"channel management software, channel management, channel enablement",https://media.licdn.com/dms/image/C510BAQHFEUvParPCeA/company-logo_200_200/0?e=2132524800&v=beta&t=vpjdz7RHkIGMs2Vt0V1yu5kZ0oy7z9Qqesj4lbqgH7I,http://www.channelmechanics.com,it
Renditiondigital International Ltd,Privately Held,201-500,2004,Computer Software,500-1000,"software development, bpo, digital publishing",https://media.licdn.com/dms/image/C4D0BAQGgfSjJZOiocw/company-logo_200_200/0?e=2132524800&v=beta&t=ojBwZujUQ-6f3kZb9GAu-46UeT_k6GhcODcE8C-MDqk,http://www.renditiondigital.com,it
Irish Internet Association,Non Profit,2-10,1997,Internet,500-1000,not specified,https://media.licdn.com/dms/image/C560BAQEt8QRdSqKRTg/company-logo_200_200/0?e=2132524800&v=beta&t=bC-Vme2hRFD1WdsSJ-cbpGePtJxNxu_X2MQMIZxl9As,http://www.iia.ie,it
Celtrino,Privately Held,11-50,1989,Information Technology & Services,500-1000,"edi, invoice finance, electronic data interchange",https://media.licdn.com/dms/image/C560BAQFtMvzqPr8_Bg/company-logo_200_200/0?e=2132524800&v=beta&t=_vP0rDIIdAPCgux7GCMa_-C43T7N57AZv-4-U3L2xEk,http://www.celtrino.com,it
Effective Software,Privately Held,11-50,2007,Information Technology & Services,500-1000,"health & safety software, risk assessment software, incident reporting software",https://media.licdn.com/dms/image/C510BAQEEuDvQivbdTw/company-logo_200_200/0?e=2132524800&v=beta&t=3JqUyRrSrRqXR6ZLmNlQAql4of4v4T5COUzdxzYF4G8,http://www.effective-software.com,it
Blacknight Internet Solutions Ltd,Privately Held,11-50,2003,Information Technology & Services,500-1000,"hosting, domains, vps",https://media.licdn.com/dms/image/C4E0BAQHyf2IWJEd3Ww/company-logo_200_200/0?e=2132524800&v=beta&t=GFfs3ZapltEaJW_oQ1K7ZGuN8_Vt_9REFTkWpEsCTvc,http://www.blacknight.com,it
Initiafy,Privately Held,11-50,2012,Computer Software,500-1000,"contractor management software, online contractor management, online safety training",https://media.licdn.com/dms/image/C560BAQH19H9h4ZEsNQ/company-logo_200_200/0?e=2132524800&v=beta&t=_orjunfMnNoLMo0JhMQNu1-rUrMJoPkN9HVGcnR4d-U,http://www.initiafy.com,it
Elm Solutions,Privately Held,11-50,2014,Information Technology & Services,500-1000,"it solutions, project mangement, environmental it solutions",https://media.licdn.com/dms/image/C4E0BAQFAxrV44H0FBg/company-logo_200_200/0?e=2132524800&v=beta&t=cbNbRDZKk20mXdRZeABCTlJc-GMUeCG9628uhnb9EAo,http://www.elmsolutions.ie,it
Soundwave,Privately Held,2-10,2012,Information Technology & Services,500-1000,"music discovery, mobile applications, local",https://media.licdn.com/dms/image/C560BAQG4tVy9tppAMg/company-logo_200_200/0?e=2132524800&v=beta&t=DdYRhry-r_Rmz4MHkgCQJseIeN-rdBj2Nu83r1qQ_dQ,http://www.soundwave.com,it
Abodoo - Smartworking,Privately Held,2-10,2017,Internet,500-1000,"jobs, remote working, home working",https://media.licdn.com/dms/image/C4D0BAQGwrhTgHSdKTQ/company-logo_200_200/0?e=2132524800&v=beta&t=N9HaPnclwhwZoS5mOaC6XxPlT0_kLMWk4_y0EgPtSwg,http://www.abodoo.com,it
Scale-Up Systems,Privately Held,11-50,1994,Computer Software,500-1000,"dynochem, qbd, process development",https://media.licdn.com/dms/image/C4E0BAQGpsG9eY_CDYQ/company-logo_200_200/0?e=2132524800&v=beta&t=IhtbNyIt6YYZCGIm4Zv1GqA9m4BiXrygSwyPPbuoMvc,http://www.scale-up.com,it
Mobacar,Privately Held,11-50,2013,Information Technology & Services,500-1000,"global multi mobility distribution, advanced analytics, intelligent travel technology solution provision",https://media.licdn.com/dms/image/C4E0BAQG8uMwjdcOM0Q/company-logo_200_200/0?e=2132524800&v=beta&t=to108S5Xnxz6_63cFiEb8BwiWoHp6rg7rfdZTa0_MsA,http://www.mobacar.com,it
Logicalis Ireland,Privately Held,51-200,Undisclosed,Information Technology & Services,500-1000,"professional services, support services, flexible resourcing",https://media.licdn.com/dms/image/C560BAQHXTVEJgyrCtA/company-logo_200_200/0?e=2132524800&v=beta&t=DHDdh_rzvA2uBb7X-p40JDUBGHj9LJbqo3M151r--Mo,http://www.ie.logicalis.com,it
Geopal Solutions,Privately Held,11-50,2011,Information Technology & Services,500-1000,"mobile workforce management, mobile data capture, scheduling and dispatch",https://media.licdn.com/dms/image/C4D0BAQFdSzw308oMrw/company-logo_200_200/0?e=2132524800&v=beta&t=v_zrsS6aKXUF3gY9dalINqBDGyx756qbqjvxY6QwW2w,http://www.geopal.com,it
Rubicoin,Privately Held,11-50,2013,Information Technology & Services,500-1000,"recommender systems, investor education, investor advice",https://media.licdn.com/dms/image/C4E0BAQGihXjVXrMI3A/company-logo_200_200/0?e=2132524800&v=beta&t=ZKi5bP5ABFJbnCeK4aNaaUhZC_gJDyh96BW5B8yYyAY,http://www.rubicoin.com,it
